,Unnamed: 0,input_data,output_data,received_data_real,received_data_imag,transmitted_data_real,transmitted_data_imag,encoded_data_real,encoded_data_imag,decoded_data_real,decoded_data_imag
36737,36737,177,172,-0.2485422492027283,-0.7740353941917419,0.052186407148838036,0.10897902399301528,1.0,0.0,1.0,0.0
36739,36739,163,172,-0.10489773750305176,0.057834155857563026,-0.029912203550338745,0.2154574692249298,-1.0,0.0,1.0,0.0
36747,36747,49,49,-0.5466682910919191,-0.5073795914649963,-0.25119757652282715,-0.25455352663993835,1.0,0.0,-1.0,0.0
36752,36752,207,199,-0.26522505283355713,0.2361034005880356,0.23065629601478574,0.044094353914260864,1.0,0.0,1.0,0.0
36761,36761,117,118,0.9547518491744996,-0.9033624529838562,-0.11758754402399064,-0.1451774835586548,1.0,0.0,-1.0,0.0
36775,36775,206,199,-0.1336367428302765,0.09078122675418854,0.15159231424331665,-0.0009315013885498047,1.0,0.0,1.0,0.0
36777,36777,189,199,-0.6265135407447815,-0.08433368802070618,0.3620255589485169,0.3795860409736633,1.0,0.0,1.0,0.0
36789,36789,207,199,0.2896138429641724,0.2690402865409851,0.2885817587375641,-0.2551595270633697,1.0,0.0,1.0,0.0
36801,36801,243,246,0.5159268975257874,-0.0547136589884758,0.2414213716983795,-0.11213202774524687,-1.0,0.0,1.0,0.0
36802,36802,251,246,0.2038213461637497,-0.13419151306152344,-0.2410092800855637,-0.3596373200416565,-1.0,0.0,1.0,0.0
36807,36807,202,197,0.316318154335022,-0.4179486036300659,0.2190043032169342,0.16309861838817594,1.0,0.0,1.0,0.0
36813,36813,163,159,0.39491650462150574,-0.41467830538749695,-0.07856949418783188,-0.21727345883846286,-1.0,0.0,1.0,0.0
36814,36814,163,159,0.39491650462150574,-0.41467830538749695,-0.07856949418783188,-0.21727345883846286,-1.0,0.0,1.0,0.0
36819,36819,223,221,-0.06555131822824478,-0.20537489652633667,-0.2423532009124756,-0.011021578684449196,-1.0,0.0,1.0,0.0
36831,36831,94,99,0.02772122621536255,-0.06750880926847458,-0.2008828967809677,-0.14325617253780365,1.0,0.0,-1.0,0.0
36849,36849,177,180,-0.1384953409433365,-0.1383478045463562,0.3268439471721649,-0.08616714924573897,1.0,0.0,1.0,0.0
36853,36853,189,180,0.22450873255729675,0.6198824048042297,0.5369601249694824,0.097197987139225,1.0,0.0,1.0,0.0
36854,36854,184,180,-0.4587041735649109,0.2269759178161621,0.3566021025180817,0.018220020458102226,1.0,0.0,1.0,0.0
36861,36861,244,242,-0.27603837847709656,0.1122732013463974,0.4087848663330078,0.3218795955181122,-1.0,0.0,1.0,0.0
36862,36862,244,242,0.04156356304883957,0.021741777658462524,0.10845130681991576,0.07461417466402054,1.0,0.0,1.0,0.0
36879,36879,192,192,-0.9548698663711548,-0.02669072337448597,0.18227557837963104,-0.202847957611084,-1.0,0.0,1.0,0.0
36899,36899,195,196,0.22566553950309756,-0.8435841202735901,0.0,0.30000001192092896,-1.0,0.0,1.0,0.0
36900,36900,186,196,0.05385249853134155,-0.900818943977356,0.0,-5.9604645663569045e-09,1.0,0.0,1.0,0.0
36939,36939,231,221,0.053889423608779914,-0.5593750476837158,-0.17370496690273285,-0.22208349406719208,1.0,0.0,1.0,0.0
36942,36942,227,221,-0.10481402277946472,0.3043343424797058,0.5188822150230408,0.41211363673210144,1.0,0.0,1.0,0.0
36955,36955,82,81,0.2715955674648285,-0.8148170709609985,0.2961609661579132,0.31418514251708984,-1.0,0.0,-1.0,0.0
36963,36963,55,60,-0.2789977788925171,-0.3828841149806976,-0.24815845489501956,0.421844094991684,-1.0,0.0,-1.0,0.0
36997,36997,188,197,0.2237536907196045,-0.5287480354309082,0.19385860860347748,0.14813528954982758,-1.0,0.0,1.0,0.0
36999,36999,200,197,-0.6999059915542603,0.8600844144821167,-0.15546418726444244,0.12381181865930554,-1.0,0.0,1.0,0.0
37015,37015,11,13,0.16851776838302612,0.16271473467350006,0.191279411315918,-0.019080091267824173,1.0,0.0,-1.0,0.0
37023,37023,15,13,-0.2309313714504242,-0.060766950249671936,0.11887802183628082,0.1230880543589592,1.0,0.0,-1.0,0.0
37035,37035,200,197,-0.12412216514348985,0.16638323664665222,-0.11762437969446182,-0.08625418692827225,-1.0,0.0,1.0,0.0
37036,37036,200,197,0.14113476872444153,0.5010521411895752,-0.11762437969446182,-0.08625418692827225,-1.0,0.0,1.0,0.0
37037,37037,206,197,0.1299940049648285,0.020209264010190964,0.2554865777492523,-0.09238795191049576,1.0,0.0,1.0,0.0
37039,37039,252,253,-0.2860124409198761,0.2469145655632019,-0.03569251298904419,0.4725338518619538,1.0,0.0,1.0,0.0
37044,37044,245,253,0.0714849978685379,0.29294633865356445,-0.008420944213867188,-0.34228914976119995,1.0,0.0,1.0,0.0
37047,37047,244,253,0.11434191465377808,-0.18854357302188876,0.06035696342587471,-0.352950781583786,1.0,0.0,1.0,0.0
37068,37068,9,17,-0.4523813724517822,-0.1854255348443985,-0.10000000149011612,0.0,1.0,0.0,-1.0,0.0
37095,37095,51,52,-0.19148516654968264,0.2665296792984009,0.007840625010430813,-0.28727880120277405,1.0,0.0,-1.0,0.0
37097,37097,61,52,-0.11078246682882308,0.6780426502227783,-0.029289329424500462,0.1414213627576828,1.0,0.0,-1.0,0.0
37113,37113,177,180,-0.16649849712848666,-0.14079488813877106,0.3629355132579804,0.4402842521667481,1.0,0.0,1.0,0.0
37116,37116,189,180,0.08301461488008499,0.349273145198822,-0.11406522244215013,0.1080794557929039,1.0,0.0,1.0,0.0
37143,37143,89,91,-0.3963402509689331,0.15541264414787292,0.4059605598449707,-0.00036990642547607416,-1.0,0.0,-1.0,0.0
37158,37158,49,49,-0.18193407356739044,0.2838720381259918,-0.3127429783344269,0.2902045249938965,-1.0,0.0,-1.0,0.0
37192,37192,115,118,-0.2479349821805954,-0.38107791543006897,0.6494420170783997,-0.11333900690078735,-1.0,0.0,-1.0,0.0
37199,37199,128,126,-0.056623868644237525,-0.9027091264724731,-0.07856949418783188,-0.21727345883846286,1.0,0.0,-1.0,0.0
37201,37201,136,126,0.8154855966567993,0.7863334417343141,0.1127624660730362,0.4465198516845703,-1.0,0.0,-1.0,0.0
37203,37203,149,159,0.3601197004318237,-0.0587720200419426,0.3987621366977692,-0.2182200253009796,1.0,0.0,1.0,0.0
37204,37204,163,159,0.556763231754303,0.03400946035981178,0.19199275970458984,0.010446024127304554,-1.0,0.0,1.0,0.0
37237,37237,55,60,0.4706259369850159,-1.4652994871139526,-0.3270929753780365,0.045461975038051605,-1.0,0.0,-1.0,0.0
37242,37242,191,192,0.2434910237789154,-0.5004543066024779,-0.19627900421619413,-0.23935222625732425,1.0,0.0,1.0,0.0
37260,37260,252,247,0.36273545026779175,-0.11472277343273166,-0.3468954563140869,-0.3101338744163513,1.0,0.0,1.0,0.0
37268,37268,68,65,0.7947475910186768,-0.3229990005493164,-0.027589941397309303,-0.10615942627191544,1.0,0.0,-1.0,0.0
37297,37297,177,172,0.2272481918334961,0.4351547956466675,0.18621331453323364,0.5220461487770081,1.0,0.0,1.0,0.0
37299,37299,163,172,0.4340191781520844,0.11150452494621277,-0.09643963724374773,0.1367238163948059,-1.0,0.0,1.0,0.0
37300,37300,177,172,0.044225241988897324,0.4858702421188354,-0.2847607135772705,-0.4274862706661224,1.0,0.0,1.0,0.0
37311,37311,169,172,0.29487815499305725,-0.048558324575424194,-0.37915560603141785,-0.012127488851547241,1.0,0.0,1.0,0.0
37317,37317,173,172,0.15384185314178467,0.03314290940761566,-0.2796897292137146,-0.0707106739282608,1.0,0.0,1.0,0.0
37318,37318,163,172,0.1765248030424118,-1.041845440864563,-0.2301450222730637,-0.09615007787942886,1.0,0.0,1.0,0.0
37326,37326,108,104,0.4115501046180725,0.03823932260274887,-0.627332866191864,0.00212595472112298,1.0,0.0,-1.0,0.0
37352,37352,86,83,-0.4180463552474976,0.4805933237075806,0.05751539394259453,-0.08758765459060669,1.0,0.0,-1.0,0.0
37353,37353,78,83,0.4045680165290833,0.3872479796409607,-0.13357071578502655,-0.3919356763362885,1.0,0.0,-1.0,0.0
37361,37361,86,83,-0.3492296040058136,-0.2760299742221832,-0.21106266975402832,-0.2851598262786865,-1.0,0.0,-1.0,0.0
37362,37362,73,83,0.1797185242176056,0.08436451852321625,-0.4014197885990143,0.3941448032855988,1.0,0.0,-1.0,0.0
37369,37369,107,102,0.0765627771615982,-0.18676593899726868,-0.4991718828678131,0.4684105813503266,-1.0,0.0,-1.0,0.0
37381,37381,101,102,-0.11893843859434128,0.15793845057487488,-0.4577062726020813,0.412124365568161,1.0,0.0,-1.0,0.0
37389,37389,227,227,0.15902400016784668,-0.7903922796249391,0.3705548942089081,-0.12888014316558838,1.0,0.0,1.0,0.0
37401,37401,223,227,0.27360042929649353,-0.11199679970741272,-0.24341359734535215,0.5569784045219421,-1.0,0.0,1.0,0.0
37404,37404,231,227,-0.0832189992070198,-0.3143208622932434,-0.4320732057094574,-0.18876196444034574,1.0,0.0,1.0,0.0
37413,37413,161,163,-0.3062382638454437,-0.1784951537847519,0.3865545988082886,0.3286871612071991,1.0,0.0,1.0,0.0
37440,37440,245,247,-0.3644822835922241,-0.18170194327831268,0.15721061825752258,-0.28208523988723755,1.0,0.0,1.0,0.0
37449,37449,252,247,0.2274051606655121,-0.09150852262973784,0.2554865777492523,0.1855372935533524,1.0,0.0,1.0,0.0
37475,37475,251,247,-0.06989286094903946,0.4911946952342987,-0.045275874435901635,-0.2707878053188324,-1.0,0.0,1.0,0.0
37504,37504,78,83,0.4647201299667358,-0.0732768326997757,-0.20814327895641327,-0.11832167953252792,-1.0,0.0,-1.0,0.0
37505,37505,78,83,0.4647201299667358,-0.0732768326997757,0.010683548636734486,-0.04225439578294754,1.0,0.0,-1.0,0.0
37510,37510,15,10,-0.3279731869697571,0.4888259768486023,0.11887802183628082,0.1230880543589592,1.0,0.0,-1.0,0.0
37522,37522,200,197,0.08348398655653,-0.22878259420394895,-0.19927680492401126,0.4693305492401123,-1.0,0.0,1.0,0.0
37529,37529,94,95,0.32313692569732666,-0.5341944694519043,0.136366605758667,0.033122699707746506,-1.0,0.0,-1.0,0.0
37538,37538,37,29,-0.3967010974884033,-0.0077066197991371155,-0.34952694177627563,0.4090889096260071,1.0,0.0,-1.0,0.0
37539,37539,128,133,0.16193771362304688,-0.1119869202375412,0.10481400787830353,0.09116936475038527,1.0,0.0,1.0,0.0
37541,37541,136,133,-0.07411351799964905,-0.018778041005134586,0.2726297974586487,-0.1501915007829666,-1.0,0.0,1.0,0.0
37551,37551,192,186,-0.3681391477584839,-0.2880273461341858,0.34966060519218445,0.16755767166614532,-1.0,0.0,1.0,0.0
37558,37558,188,186,0.8412414193153381,-0.4371501207351685,-0.4843568503856659,0.5510275363922119,-1.0,0.0,1.0,0.0
37563,37563,177,186,-0.12199991196393968,0.10531402379274367,0.5644656419754028,0.22037124633789065,1.0,0.0,1.0,0.0
37570,37570,53,43,-0.4996410310268402,-0.11432531476020813,0.5180760622024536,-0.1771635264158249,1.0,0.0,-1.0,0.0
37573,37573,33,43,-0.21699900925159452,-0.09083082526922226,0.24020662903785706,0.08040707558393477,1.0,0.0,-1.0,0.0
37594,37594,209,216,0.2442511022090912,-0.15550854802131653,-0.001209819340147078,-0.0729990229010582,1.0,0.0,1.0,0.0
37605,37605,39,46,-0.2979659140110016,-0.2337503731250763,0.1392562836408615,-0.14194820821285248,-1.0,0.0,-1.0,0.0
37608,37608,53,46,0.134836807847023,0.14254270493984222,-0.20000000298023224,0.0,1.0,0.0,-1.0,0.0
37613,37613,38,46,-0.3747408092021942,-0.3890633583068848,0.021046066656708717,-0.4106868803501129,1.0,0.0,-1.0,0.0
37614,37614,56,46,-0.25970491766929626,-0.19989243149757385,0.34966060519218445,-0.16755767166614532,1.0,0.0,-1.0,0.0
37616,37616,55,46,0.7155147194862366,0.4558687210083008,0.540760338306427,-0.17731867730617526,-1.0,0.0,-1.0,0.0
37619,37619,78,71,-0.5299944281578064,-0.19832628965377808,0.7601979970932007,-0.2181359976530075,1.0,0.0,-1.0,0.0
37621,37621,68,71,-0.35231584310531616,0.15404009819030762,0.17071068286895752,0.0,-1.0,0.0,-1.0,0.0
37628,37628,73,71,0.02067229151725769,0.24388529360294345,0.041421353816986084,0.11721823364496232,1.0,0.0,-1.0,0.0
37638,37638,57,57,0.0015200674533843994,0.40735965967178345,-0.15510617196559906,0.28290969133377075,1.0,0.0,-1.0,0.0
37645,37645,53,57,0.3625292479991913,0.545626163482666,0.0565759539604187,0.3174594044685364,1.0,0.0,-1.0,0.0
37650,37650,56,57,-0.13654440641403198,-0.2009962499141693,-0.2529849410057068,0.3145991563796997,1.0,0.0,-1.0,0.0
37652,37652,55,57,-0.212968185544014,0.09962300956249236,0.34966060519218445,0.16755767166614532,-1.0,0.0,-1.0,0.0
37658,37658,139,133,-0.18063819408416748,0.36386993527412415,0.16084285080432892,-0.0955318957567215,1.0,0.0,1.0,0.0
37659,37659,139,133,0.1137903928756714,0.1401042491197586,0.16084285080432892,-0.0955318957567215,1.0,0.0,1.0,0.0
37661,37661,141,133,0.27551600337028503,-0.8950431346893309,0.10000000149011612,0.0,-1.0,0.0,1.0,0.0
37663,37663,136,133,0.4435369670391083,0.150730699300766,-0.0904332548379898,-0.4874840378761292,1.0,0.0,1.0,0.0
37674,37674,206,216,-0.3355630338191986,0.06138115376234055,0.013649082742631435,-0.162393257021904,1.0,0.0,1.0,0.0
37689,37689,55,60,0.318078488111496,-0.22269704937934875,-0.3142388761043549,-0.13611184060573578,-1.0,0.0,-1.0,0.0
37694,37694,68,71,-0.37886130809783936,-0.008302852511405945,0.34825393557548523,-0.09723418951034546,-1.0,0.0,-1.0,0.0
37695,37695,68,71,-0.8364642858505249,-0.5314580202102661,0.34825393557548523,-0.09723418951034546,1.0,0.0,-1.0,0.0
37702,37702,108,104,-0.02428094297647476,0.16879144310951233,0.2873017489910126,-0.3045199811458588,1.0,0.0,-1.0,0.0
37749,37749,177,180,0.08279106765985489,-0.16192343831062314,-0.1694846898317337,0.11938121169805528,-1.0,0.0,1.0,0.0
37752,37752,189,199,-0.4740779399871826,0.25436875224113464,-0.08919107913970947,0.5204207301139832,1.0,0.0,1.0,0.0
37765,37765,11,5,-0.11671189963817595,0.6059310436248779,0.014309334568679331,0.2611003816127777,1.0,0.0,-1.0,0.0
37771,37771,61,71,0.26495498418807983,-0.4754619300365448,0.31463903188705444,-0.15993040800094604,1.0,0.0,-1.0,0.0
37803,37803,227,236,-0.607252299785614,0.026887141168117527,0.07208234071731567,-0.1934247761964798,1.0,0.0,1.0,0.0
37812,37812,198,192,-0.6689878702163696,-0.03352898359298706,0.34142136573791504,-0.029289329424500462,1.0,0.0,1.0,0.0
37819,37819,202,192,-0.06951259821653366,-0.30467236042022705,-0.2378492653369904,0.2504003643989563,1.0,0.0,1.0,0.0
37826,37826,189,199,0.4635310173034668,0.17626559734344482,0.4000000059604645,0.0,1.0,0.0,1.0,0.0
37845,37845,163,163,-0.1933710128068924,0.14119093120098114,-0.34142136573791504,-0.12928932905197146,-1.0,0.0,1.0,0.0
37857,37857,202,192,-0.5500568151473999,-0.2187594324350357,0.00582600850611925,0.10679781436920166,1.0,0.0,1.0,0.0
37868,37868,223,221,0.502397358417511,-0.672532856464386,-0.1763809472322464,-0.1977931708097458,-1.0,0.0,1.0,0.0
37886,37886,222,221,0.18030822277069086,0.2391548454761505,-0.10000000149011612,-0.20000000298023224,1.0,0.0,1.0,0.0
37887,37887,222,221,-0.018960483372211456,0.14326952397823334,-0.4858995974063873,0.3666979670524597,-1.0,0.0,1.0,0.0
37897,37897,221,221,-0.5026893615722656,-0.0013960832729935644,-0.3827073872089386,-0.01379859447479248,1.0,0.0,1.0,0.0
37899,37899,230,221,-0.36664554476737976,-0.14963430166244507,0.14640919864177704,-0.05094264820218086,-1.0,0.0,1.0,0.0
37905,37905,223,221,-0.1622759848833084,-0.056170731782913215,-0.23212091624736786,-0.05851215869188309,-1.0,0.0,1.0,0.0
37922,37922,42,52,0.5315309166908264,0.6712484359741211,0.19475021958351132,-0.20764367282390594,-1.0,0.0,-1.0,0.0
37924,37924,45,52,-0.3784294426441193,0.02391785010695457,0.21219436824321747,-0.014937407337129116,-1.0,0.0,-1.0,0.0
37941,37941,223,228,-0.5225721001625061,0.32316210865974426,0.33561971783638,-0.1743314564228058,-1.0,0.0,1.0,0.0
37956,37956,163,159,0.03783221542835236,-0.2648675739765167,-0.26426398754119873,0.20072069764137268,1.0,0.0,1.0,0.0
37974,37974,55,64,-0.09060457348823547,-0.12755385041236875,0.15000000596046448,0.15000000596046448,-1.0,0.0,-1.0,0.0
37975,37975,67,64,-0.13299325108528134,0.698569655418396,-0.4637382924556732,-0.036913573741912835,-1.0,0.0,-1.0,0.0
37985,37985,195,199,0.4988600611686706,0.10886020213365556,-0.21709881722927094,-0.27077120542526245,-1.0,0.0,1.0,0.0
38002,38002,108,102,-0.5322085618972778,-0.04504568874835968,0.5378348231315613,-0.21686840057373047,1.0,0.0,-1.0,0.0
38021,38021,68,74,0.5480912923812866,0.29373347759246826,-0.5828427672386169,0.4269371032714844,1.0,0.0,-1.0,0.0
38041,38041,223,214,0.4331792891025543,-0.05218648910522461,0.31131073832511896,-0.03780260309576988,-1.0,0.0,1.0,0.0
38055,38055,22,12,-0.4025548994541168,0.2337110936641693,0.3944323062896729,-0.32968392968177795,1.0,0.0,-1.0,0.0
38066,38066,73,74,0.08246346563100815,-0.128774031996727,-0.07418360561132431,0.31987014412879944,-1.0,0.0,-1.0,0.0
38099,38099,56,60,0.0692305713891983,-0.0215344987809658,-0.2248302698135376,-0.2142931967973709,1.0,0.0,-1.0,0.0
38122,38122,27,17,-0.22211554646492004,-0.057818841189146035,-0.2765811085700989,0.1879003643989563,1.0,0.0,-1.0,0.0
38125,38125,17,17,-0.5254960060119629,-0.22637784481048584,0.11125817149877547,0.08225473016500473,-1.0,0.0,-1.0,0.0
38127,38127,19,17,-0.01132752001285553,-0.07970824837684631,-0.13540498912334442,-0.0035038709174841642,-1.0,0.0,-1.0,0.0
38128,38128,13,17,0.019566893577575684,0.3470498621463776,-0.6032023429870605,-0.4013079702854157,1.0,0.0,-1.0,0.0
38129,38129,13,17,0.15760600566864014,-0.26598298549652105,-0.09554095566272736,0.28298988938331604,1.0,0.0,-1.0,0.0
38144,38144,204,194,0.17074376344680786,0.2997663617134094,0.574760377407074,0.3556415140628815,1.0,0.0,1.0,0.0
38168,38168,80,90,-0.041470494121313095,-0.6169520020484924,0.15219290554523468,-0.23673252761363986,1.0,0.0,-1.0,0.0
38169,38169,80,90,-0.5763670206069946,-0.6692474484443665,0.05441337823867798,0.3421779274940491,1.0,0.0,-1.0,0.0
38193,38193,221,215,0.4129446744918823,-0.3040803670883179,0.12250003963708878,-0.0006620407220907509,-1.0,0.0,1.0,0.0
38194,38194,212,215,0.11909335851669313,0.03235040605068207,-0.3008866310119629,0.0498257540166378,1.0,0.0,1.0,0.0
38202,38202,223,221,0.5595475435256958,-0.07072773575782776,0.5,0.0,-1.0,0.0,1.0,0.0
38217,38217,68,71,0.7976704835891724,0.4531989693641663,0.32887157797813416,-0.4183415472507477,1.0,0.0,-1.0,0.0
38234,38234,57,51,-0.13013280928134918,0.6399376392364502,-0.15510617196559906,0.28290969133377075,1.0,0.0,-1.0,0.0
38239,38239,46,51,0.1348123848438263,0.15282496809959412,-0.1610071212053299,-0.5203530192375183,1.0,0.0,-1.0,0.0
38241,38241,53,51,0.08868217468261719,0.3930945098400116,0.4495340287685394,0.13854831457138062,1.0,0.0,-1.0,0.0
38246,38246,231,229,0.10693730413913727,-0.08807830512523651,0.030708326026797295,-0.23686425387859344,1.0,0.0,1.0,0.0
38264,38264,231,229,-0.20246578752994535,0.036586843430995934,0.3444356024265289,0.3676455616950989,1.0,0.0,1.0,0.0
38278,38278,80,74,-0.8530024886131287,-0.08372326195240021,-0.04666205123066902,0.01081849355250597,-1.0,0.0,-1.0,0.0
38304,38304,211,201,-0.30699658393859863,-0.3721715807914734,0.7501232028007507,-0.1128719374537468,-1.0,0.0,1.0,0.0
38305,38305,200,201,0.4703877866268158,0.1064915657043457,0.04538339376449585,0.4279466271400452,-1.0,0.0,1.0,0.0
38316,38316,74,74,-0.1909535974264145,0.5938385128974915,-0.5788081288337708,-0.054066754877567284,-1.0,0.0,-1.0,0.0
38324,38324,73,74,-0.4911592304706574,0.3769539296627045,-0.11406522244215013,0.1080794557929039,-1.0,0.0,-1.0,0.0
38342,38342,211,211,-0.1767330765724182,-0.23307350277900696,0.3767766952514648,-0.5267767310142517,-1.0,0.0,1.0,0.0
38372,38372,86,81,-0.3614806532859802,0.28582388162612915,0.05321841314435005,-0.6009003520011902,-1.0,0.0,-1.0,0.0
38386,38386,161,168,-0.2443766742944717,0.07972237467765808,-0.24328143894672394,-0.06354280561208725,1.0,0.0,1.0,0.0
38403,38403,191,196,0.1827208995819092,-0.6661316156387329,0.34527236223220825,0.26417019963264465,-1.0,0.0,1.0,0.0
38409,38409,198,196,-0.3018510639667511,0.2810453772544861,-0.060706652700901025,0.17112377285957334,1.0,0.0,1.0,0.0
38411,38411,192,196,-0.276011198759079,0.04417863488197327,0.15630674362182614,-0.6233292818069458,-1.0,0.0,1.0,0.0
38421,38421,163,160,-0.1272222399711609,0.2805250585079193,0.2832889258861542,0.20365992188453674,-1.0,0.0,1.0,0.0
38434,38434,169,160,-0.027293197810649872,0.22804105281829834,0.10606532543897627,-0.08336585015058517,-1.0,0.0,1.0,0.0
38441,38441,163,160,-0.5608843564987183,0.5580947995185852,0.3464335501194,0.3079686760902405,-1.0,0.0,1.0,0.0
38468,38468,74,72,0.2486332058906555,-0.36692720651626587,-0.1276441067457199,0.23552842438220975,-1.0,0.0,-1.0,0.0
38476,38476,94,100,0.7257853150367737,-0.5821280479431152,0.097417414188385,0.025977862998843197,1.0,0.0,-1.0,0.0
38478,38478,191,194,0.019687220454216003,0.4421058595180512,-0.3670801818370819,0.1165742501616478,-1.0,0.0,1.0,0.0
38479,38479,191,194,0.7593551874160767,-0.09169817715883256,-0.3670801818370819,0.1165742501616478,-1.0,0.0,1.0,0.0
38496,38496,55,51,0.04755783826112747,-0.5608099699020386,0.18627719581127167,0.011078882031142712,-1.0,0.0,-1.0,0.0
38497,38497,57,51,-0.11991767585277555,-0.6554636955261229,0.09320836514234544,-0.2686152458190918,1.0,0.0,-1.0,0.0
38530,38530,231,229,0.13489839434623718,-0.3333241045475006,0.17071066796779633,-0.2414213716983795,1.0,0.0,1.0,0.0
38553,38553,17,12,0.3916595876216888,-0.31310564279556274,0.1865619421005249,-0.041421353816986084,1.0,0.0,-1.0,0.0
38559,38559,198,191,-0.4180994033813477,0.039471320807933814,0.1983165293931961,0.1710452288389206,1.0,0.0,1.0,0.0
38562,38562,108,104,0.1085522323846817,-0.12469250708818436,0.15104345977306366,0.01133998669683933,-1.0,0.0,-1.0,0.0
38613,38613,94,95,0.42154076695442205,0.28053754568099976,-0.1153584122657776,0.06674790382385254,-1.0,0.0,-1.0,0.0
38617,38617,101,95,-0.0946916565299034,0.19249573349952695,-0.4574545919895172,0.3148390054702759,1.0,0.0,-1.0,0.0
38618,38618,101,95,-0.7340049743652344,-0.12594936788082126,-0.41817161440849293,-0.2367492914199829,1.0,0.0,-1.0,0.0
38635,38635,86,95,0.2771572172641754,0.4071317911148071,0.34966060519218445,-0.16755767166614532,-1.0,0.0,-1.0,0.0
38643,38643,188,180,-0.4450240731239319,0.2682706117630005,0.3674180209636688,0.3387530744075775,-1.0,0.0,1.0,0.0
38651,38651,17,12,0.20723560452461245,-0.2477615922689438,-0.239566832780838,0.2164592295885086,-1.0,0.0,-1.0,0.0
38653,38653,19,12,-0.18211711943149567,-0.3952490985393524,0.699999988079071,0.0,-1.0,0.0,-1.0,0.0
38689,38689,94,102,-0.04492233693599701,0.4188326895236969,0.09473484754562378,0.2155026495456696,-1.0,0.0,-1.0,0.0
38702,38702,136,126,-0.4120320081710816,-0.14806699752807614,-0.13222025334835052,-0.18628375232219696,-1.0,0.0,-1.0,0.0
38726,38726,22,12,0.4397029578685761,0.1847868710756302,-0.44337064027786255,-0.14028805494308472,1.0,0.0,-1.0,0.0
38758,38758,230,230,0.033637773245573044,0.686906635761261,0.059945624321699136,0.16173166036605835,-1.0,0.0,1.0,0.0
38779,38779,51,52,0.15181925892829895,-0.06317534297704698,-0.09355130046606064,0.1732414960861206,1.0,0.0,-1.0,0.0
38789,38789,56,52,0.4128961563110352,-0.6665863394737244,-0.021770859137177467,0.039275694638490684,-1.0,0.0,-1.0,0.0
38797,38797,177,181,-0.3418101966381073,0.021926455199718475,0.40102288126945496,0.3339894711971283,1.0,0.0,1.0,0.0
38823,38823,45,52,0.33290180563926697,-0.7036014199256897,0.2871920466423035,-0.03577418252825737,-1.0,0.0,-1.0,0.0
38827,38827,56,52,-0.24349457025527954,0.6137492656707764,0.10885470360517502,0.05729390308260918,-1.0,0.0,-1.0,0.0
38830,38830,245,252,0.008927233517169952,0.17738330364227295,0.33561971783638,-0.1743314564228058,1.0,0.0,1.0,0.0
38837,38837,252,252,0.02963221073150635,0.12234191596508025,0.062258481979370124,-0.04966366291046143,1.0,0.0,1.0,0.0
38843,38843,245,252,-0.03786401078104973,0.17340508103370667,-0.14957955479621887,0.0740777775645256,1.0,0.0,1.0,0.0
38846,38846,244,252,0.276435911655426,0.1463751345872879,0.422821044921875,0.20100925862789154,1.0,0.0,1.0,0.0
38853,38853,153,152,0.4295141994953156,0.5763542652130127,0.5382125973701477,-0.043349724262952805,-1.0,0.0,1.0,0.0
38870,38870,211,215,0.5415705442428589,0.26853370666503906,-0.5,0.30000001192092896,-1.0,0.0,1.0,0.0
38872,38872,206,215,-0.13407230377197266,-0.14929911494255066,-0.2113606482744217,-0.015266728587448597,1.0,0.0,1.0,0.0
38876,38876,17,13,-0.5888503193855286,-0.4227519631385803,0.09201717376708984,-0.0549737922847271,-1.0,0.0,-1.0,0.0
38889,38889,136,143,-0.18756990134716034,-0.06307758390903473,-0.6862704753875732,0.12703967094421387,-1.0,0.0,1.0,0.0
38890,38890,153,143,0.5461821556091309,0.2425180673599243,0.025673568248748783,-0.058560561388730996,-1.0,0.0,1.0,0.0
38908,38908,200,195,-0.1382998526096344,0.31847894191741943,0.09238795936107637,-0.3662516474723816,-1.0,0.0,1.0,0.0
38912,38912,189,195,-0.6011339426040649,0.3920602798461914,-0.5809952616691589,-0.404861181974411,1.0,0.0,1.0,0.0
38931,38931,163,163,-0.5869014263153076,0.036814652383327484,-0.35548660159111023,0.21139223873615265,-1.0,0.0,1.0,0.0
38950,38950,189,199,-0.17640499770641327,0.12879696488380432,0.4000000059604645,0.0,1.0,0.0,1.0,0.0
38959,38959,195,199,0.4784798324108124,-0.1997806429862976,-0.10136697441339493,-0.16997087001800534,-1.0,0.0,1.0,0.0
38963,38963,207,199,-0.15078474581241608,0.8535332083702087,-0.21274299919605252,-0.22354720532894132,1.0,0.0,1.0,0.0
38976,38976,192,186,0.2456973046064377,-0.2850485742092133,0.5722301602363586,0.007859289646148682,-1.0,0.0,1.0,0.0
38985,38985,177,168,0.15412992238998413,0.1691080927848816,0.17274607717990875,-0.0013250589836388824,1.0,0.0,1.0,0.0
39002,39002,55,49,0.115242600440979,-0.6645317077636719,0.3541565239429474,-0.6449564099311829,-1.0,0.0,-1.0,0.0
39012,39012,45,49,-0.3998391628265381,0.12468770891427995,0.05462102219462395,0.1266798973083496,-1.0,0.0,-1.0,0.0
39029,39029,46,53,0.11330589652061462,0.028723597526550293,0.28037258982658386,0.16006343066692352,1.0,0.0,-1.0,0.0
