% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2.25	2.5	1	1	2	3	4	4216	4	4216	0.00878306	0.00719145	0.00306793	0.0179982	1054	0	1054	1054	
2.25	2.5	1	2	1	3	4	4216	3	3162	0.0487111	0.0657452	0.00306793	0.124068	1054	0	1054	1054	
2.25	2.5	2	3	2	3	2	2108	2	2108	0.0154964	0.00494975	0.0119964	0.0189964	1054	0	1054	1054	
2.25	2.5	2	4	1	3	4	4216	4	4216	0.00978175	0.0115586	0.00306793	0.0269956	1054	0	1054	1054	
2.25	2.5	2	5	3	3	2	2108	0	0	0	0	0	0	0	0	0	0	
2.5	2.75	1	1	2	3	4	4216	4	4216	0.0162831	0.00424216	0.0100679	0.0189982	1054	0	1054	1054	
2.5	2.75	1	2	1	3	2	2108	2	2108	0.0249973	0	0.0249973	0.0249973	1054	0	1054	1054	
2.5	2.75	2	3	2	3	3	3162	3	3162	0.00935361	0.00847834	0.00306793	0.0189964	1054	0	1054	1054	
2.5	2.75	2	4	1	3	4	4216	4	4216	0.00953153	0.00624865	0.00306793	0.0170671	1054	0	1054	1054	
2.5	2.75	2	5	3	3	2	2108	3	3162	0.0489947	0.0536936	0.0179947	0.110995	1054	0	1054	1054	
2.75	3	1	1	2	3	2	2108	2	2108	0.0105331	0.0105573	0.00306793	0.0179982	1054	0	1054	1054	
2.75	3	1	2	1	3	4	4216	4	4216	0.00880028	0.0114647	0.00306793	0.0259973	1054	0	1054	1054	
2.75	3	2	3	2	3	1	1054	1	1054	0.0189964	0	0.0189964	0.0189964	1054	0	1054	1054	
2.75	3	2	4	1	3	2	2108	2	2108	0.00453175	0.00207015	0.00306793	0.00599557	1054	0	1054	1054	
2.75	3	2	5	3	3	1	1054	1	1054	0.0179947	0	0.0179947	0.0179947	1054	0	1054	1054	
3	3.25	1	1	2	3	3	3162	3	3162	0.0106881	0.00746996	0.00306793	0.0179982	1054	0	1054	1054	
3	3.25	1	2	1	3	4	4216	4	4216	0.0130324	0.0113039	0.00306793	0.0259973	1054	0	1054	1054	
3	3.25	2	3	2	3	2	2108	2	2108	0.0189964	0	0.0189964	0.0189964	1054	0	1054	1054	
3	3.25	2	4	1	3	4	4216	4	4216	0.00453175	0.00169027	0.00306793	0.00599557	1054	0	1054	1054	
3	3.25	2	5	3	3	2	2108	2	2108	0.0179947	0	0.0179947	0.0179947	1054	0	1054	1054	
3.25	3.5	1	1	2	3	4	4216	4	4216	0.0145331	0.007657	0.00306793	0.0189982	1054	0	1054	1054	
3.25	3.5	1	2	1	3	4	4216	4	4216	0.0165326	0.00681791	0.0100679	0.0249973	1054	0	1054	1054	
3.25	3.5	2	3	2	3	2	2108	2	2108	0.0189964	0	0.0189964	0.0189964	1054	0	1054	1054	
3.25	3.5	2	4	1	3	4	4216	4	4216	0.00453175	0.00169027	0.00306793	0.00599557	1054	0	1054	1054	
3.25	3.5	2	5	3	3	2	2108	2	2108	0.0214947	0.00494975	0.0179947	0.0249947	1054	0	1054	1054	
3.5	3.75	1	1	2	3	3	3162	3	3162	0.00904468	0.0086778	0.00306793	0.0189982	1054	0	1054	1054	
3.5	3.75	1	2	1	3	1	1054	1	1054	0.0249973	0	0.0249973	0.0249973	1054	0	1054	1054	
3.5	3.75	2	3	2	3	2	2108	2	2108	0.0110322	0.0112632	0.00306793	0.0189964	1054	0	1054	1054	
3.5	3.75	2	4	1	3	2	2108	2	2108	0.00453175	0.00207015	0.00306793	0.00599557	1054	0	1054	1054	
3.5	3.75	2	5	3	3	1	1054	1	1054	0.0179947	0	0.0179947	0.0179947	1054	0	1054	1054	
3.75	4	1	1	2	3	3	3162	3	3162	0.0133548	0.00892269	0.00306793	0.0189982	1054	0	1054	1054	
3.75	4	1	2	1	3	5	5270	5	5270	0.0134397	0.0100844	0.00306793	0.0259973	1054	0	1054	1054	
3.75	4	2	3	2	3	3	3162	3	3162	0.0136869	0.00919633	0.00306793	0.0189964	1054	0	1054	1054	
3.75	4	2	4	1	3	4	4216	4	4216	0.00453175	0.00169027	0.00306793	0.00599557	1054	0	1054	1054	
3.75	4	2	5	3	3	2	2108	2	2108	0.0179947	0	0.0179947	0.0179947	1054	0	1054	1054	
4	4.25	1	1	2	3	4	4216	4	4216	0.0107831	0.00891802	0.00306793	0.0189982	1054	0	1054	1054	
4	4.25	1	2	1	3	2	2108	1	1054	0.0259973	0	0.0259973	0.0259973	1054	0	1054	1054	
4	4.25	2	3	2	3	2	2108	2	2108	0.00599644	0	0.00599644	0.00599644	1054	0	1054	1054	
4	4.25	2	4	1	3	4	4216	4	4216	0.0125317	0.00943617	0.00506793	0.0259956	1054	0	1054	1054	
4	4.25	2	5	3	3	2	2108	2	2108	0.0144947	0.00494975	0.0109947	0.0179947	1054	0	1054	1054	
4.25	4.5	1	1	2	3	3	3162	3	3162	0.010378	0.00702057	0.00306793	0.0170679	1054	0	1054	1054	
4.25	4.5	1	2	1	3	4	4216	4	4216	0.0655503	0.0291445	0.0330679	0.103068	1054	0	1054	1054	
4.25	4.5	2	3	2	3	2	2108	2	2108	0.00453219	0.00207077	0.00306793	0.00599644	1054	0	1054	1054	
4.25	4.5	2	4	1	3	1	1054	1	1054	0.0189956	0	0.0189956	0.0189956	1054	0	1054	1054	
4.25	4.5	2	5	3	3	1	1054	1	1054	0.0249947	0	0.0249947	0.0249947	1054	0	1054	1054	
4.5	4.75	1	1	2	3	3	3162	3	3162	0.0110214	0.000965342	0.0100679	0.0119982	1054	0	1054	1054	
4.5	4.75	1	2	1	3	4	4216	4	4216	0.0102826	0.00630908	0.00306793	0.0179973	1054	0	1054	1054	
4.5	4.75	2	3	2	3	6	6324	5	5270	0.00423933	0.00160401	0.00306793	0.00599644	1054	0	1054	1054	
4.5	4.75	2	4	1	3	3	3162	3	3162	0.017353	0.00284497	0.0140679	0.0189956	1054	0	1054	1054	
4.5	4.75	2	5	3	3	2	2108	1	1054	0.0179947	0	0.0179947	0.0179947	1054	0	1054	1054	
4.75	5	1	1	2	3	4	4216	4	4216	0.0107831	0.00891802	0.00306793	0.0189982	1054	0	1054	1054	
4.75	5	1	2	1	3	4	4216	1	1054	0.0259973	0	0.0259973	0.0259973	1054	0	1054	1054	
4.75	5	2	3	2	3	5	5270	5	5270	0.00365363	0.00130967	0.00306793	0.00599644	1054	0	1054	1054	
4.75	5	2	4	1	3	5	5270	5	5270	0.012039	0.00580621	0.00306793	0.0189956	1054	0	1054	1054	
4.75	5	2	5	3	3	2	2108	2	2108	0.0714947	0.0756604	0.0179947	0.124995	1054	0	1054	1054	
