% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.797214	1	1	2	4.15431e-10	890381	0
0.797214	1	2	1	2.65871e-10	555993	0
0.797214	2	3	2	1.68513e-10	366480	0
0.797214	2	4	1	8.04281e-11	163443	0
0.797214	2	5	3	5.60694e-11	115141	0
0.798214	1	1	2	4.16821e-10	893255	0
0.798214	1	2	1	2.66331e-10	556830	0
0.798214	2	3	2	1.72316e-10	374270	0
0.798214	2	4	1	8.21659e-11	167701	0
0.798214	2	5	3	5.6038e-11	115066	0
0.799214	1	1	2	4.17661e-10	894882	0
0.799214	1	2	1	2.66367e-10	556775	0
0.799214	2	3	2	1.76523e-10	382888	0
0.799214	2	4	1	8.39714e-11	172124	0
0.799214	2	5	3	5.60442e-11	115076	0
0.800214	1	1	2	4.1858e-10	896615	0
0.800214	1	2	1	2.66212e-10	556311	0
0.800214	2	3	2	1.81061e-10	392168	0
0.800214	2	4	1	8.59184e-11	176860	0
0.800214	2	5	3	5.61202e-11	115240	0
0.801214	1	1	2	4.18879e-10	896956	0
0.801214	1	2	1	2.6554e-10	554760	0
0.801214	2	3	2	1.85955e-10	402166	0
0.801214	2	4	1	8.79478e-11	181785	0
0.801214	2	5	3	5.62215e-11	115464	0
0.802214	1	1	2	4.19215e-10	897317	0
0.802214	1	2	1	2.64778e-10	553018	0
0.802214	2	3	2	1.91202e-10	412878	0
0.802214	2	4	1	9.00889e-11	186957	0
0.802214	2	5	3	5.63985e-11	115852	0
0.803214	1	1	2	4.19029e-10	896501	0
0.803214	1	2	1	2.63417e-10	550012	0
0.803214	2	3	2	1.96748e-10	424179	0
0.803214	2	4	1	9.23363e-11	192363	0
0.803214	2	5	3	5.65897e-11	116277	0
0.804214	1	1	2	4.18757e-10	895446	0
0.804214	1	2	1	2.62028e-10	546945	0
0.804214	2	3	2	2.02671e-10	436247	0
0.804214	2	4	1	9.46455e-11	197908	0
0.804214	2	5	3	5.68526e-11	116857	0
0.805214	1	1	2	4.18067e-10	893443	0
0.805214	1	2	1	2.60052e-10	542643	0
0.805214	2	3	2	2.08823e-10	448754	0
0.805214	2	4	1	9.70721e-11	203707	0
0.805214	2	5	3	5.71342e-11	117482	0
0.806214	1	1	2	4.17171e-10	890946	0
0.806214	1	2	1	2.58019e-10	538220	0
0.806214	2	3	2	2.15379e-10	462088	0
0.806214	2	4	1	9.95118e-11	209539	0
0.806214	2	5	3	5.74741e-11	118234	0
0.807214	1	1	2	4.15966e-10	887740	0
0.807214	1	2	1	2.55521e-10	532818	0
0.807214	2	3	2	2.22086e-10	475687	0
0.807214	2	4	1	1.02091e-10	215667	0
0.807214	2	5	3	5.78376e-11	119041	0
0.808214	1	1	2	4.14451e-10	883823	0
0.808214	1	2	1	2.52894e-10	527144	0
0.808214	2	3	2	2.29208e-10	490141	0
0.808214	2	4	1	1.04628e-10	221707	0
0.808214	2	5	3	5.82446e-11	119944	0
0.809214	1	1	2	4.12751e-10	879466	0
0.809214	1	2	1	2.49925e-10	520751	0
0.809214	2	3	2	2.36423e-10	504736	0
0.809214	2	4	1	1.07322e-10	228076	0
0.809214	2	5	3	5.86804e-11	120911	0
0.810214	1	1	2	4.10611e-10	874128	0
0.810214	1	2	1	2.46784e-10	513997	0
0.810214	2	3	2	2.44014e-10	520102	0
0.810214	2	4	1	1.09931e-10	234261	0
0.810214	2	5	3	5.91462e-11	121945	0
0.811214	1	1	2	4.08391e-10	868577	0
0.811214	1	2	1	2.43443e-10	506825	0
0.811214	2	3	2	2.51707e-10	535634	0
0.811214	2	4	1	1.12677e-10	240730	0
0.811214	2	5	3	5.96495e-11	123062	0
0.812214	1	1	2	4.05622e-10	861820	0
0.812214	1	2	1	2.39857e-10	499139	0
0.812214	2	3	2	2.59694e-10	551756	0
0.812214	2	4	1	1.15355e-10	247044	0
0.812214	2	5	3	6.01614e-11	124199	0
0.813214	1	1	2	4.02887e-10	855098	0
0.813214	1	2	1	2.36168e-10	491238	0
0.813214	2	3	2	2.67797e-10	568081	0
0.813214	2	4	1	1.18117e-10	253529	0
0.813214	2	5	3	6.07155e-11	125428	0
0.814214	1	1	2	3.995e-10	846959	0
0.814214	1	2	1	2.32191e-10	482739	0
0.814214	2	3	2	2.76099e-10	584793	0
0.814214	2	4	1	1.20832e-10	259900	0
0.814214	2	5	3	6.12576e-11	126633	0
0.815214	1	1	2	3.96169e-10	838904	0
0.815214	1	2	1	2.28225e-10	474266	0
0.815214	2	3	2	2.84538e-10	601757	0
0.815214	2	4	1	1.23575e-10	266315	0
0.815214	2	5	3	6.18501e-11	127947	0
0.816214	1	1	2	3.92279e-10	829639	0
0.816214	1	2	1	2.23944e-10	465138	0
0.816214	2	3	2	2.93089e-10	618922	0
0.816214	2	4	1	1.26296e-10	272669	0
0.816214	2	5	3	6.2408e-11	129188	0
0.817214	1	1	2	3.88357e-10	820278	0
0.817214	1	2	1	2.19781e-10	456261	0
0.817214	2	3	2	3.01818e-10	636435	0
0.817214	2	4	1	1.28984e-10	278931	0
0.817214	2	5	3	6.30154e-11	130536	0
0.818214	1	1	2	3.84004e-10	809981	0
0.818214	1	2	1	2.15293e-10	446714	0
0.818214	2	3	2	3.10518e-10	653848	0
0.818214	2	4	1	1.31682e-10	285199	0
0.818214	2	5	3	6.35852e-11	131803	0
0.819214	1	1	2	3.79522e-10	799392	0
0.819214	1	2	1	2.10956e-10	437489	0
0.819214	2	3	2	3.19422e-10	671663	0
0.819214	2	4	1	1.34279e-10	291227	0
0.819214	2	5	3	6.41887e-11	133143	0
0.820214	1	1	2	3.74735e-10	788139	0
0.820214	1	2	1	2.06427e-10	427875	0
0.820214	2	3	2	3.2816e-10	689090	0
0.820214	2	4	1	1.36926e-10	297341	0
0.820214	2	5	3	6.47612e-11	134416	0
0.821214	1	1	2	3.69731e-10	776413	0
0.821214	1	2	1	2.02021e-10	418526	0
0.821214	2	3	2	3.3715e-10	707026	0
0.821214	2	4	1	1.39422e-10	303105	0
0.821214	2	5	3	6.53464e-11	135716	0
0.822214	1	1	2	3.64544e-10	764288	0
0.822214	1	2	1	1.97549e-10	409054	0
0.822214	2	3	2	3.45823e-10	724257	0
0.822214	2	4	1	1.42015e-10	309056	0
0.822214	2	5	3	6.59088e-11	136966	0
0.823214	1	1	2	3.59061e-10	751531	0
0.823214	1	2	1	1.93183e-10	399816	0
0.823214	2	3	2	3.54724e-10	741946	0
0.823214	2	4	1	1.4436e-10	314444	0
0.823214	2	5	3	6.6461e-11	138193	0
0.824214	1	1	2	3.53515e-10	738631	0
0.824214	1	2	1	1.88868e-10	390702	0
0.824214	2	3	2	3.63317e-10	758954	0
0.824214	2	4	1	1.468e-10	320012	0
0.824214	2	5	3	6.70009e-11	139393	0
0.825214	1	1	2	3.47603e-10	724961	0
0.825214	1	2	1	1.84655e-10	381819	0
0.825214	2	3	2	3.72018e-10	776168	0
0.825214	2	4	1	1.49007e-10	325048	0
0.825214	2	5	3	6.75065e-11	140518	0
0.826214	1	1	2	3.41741e-10	711389	0
0.826214	1	2	1	1.80601e-10	373285	0
0.826214	2	3	2	3.8045e-10	792788	0
0.826214	2	4	1	1.51254e-10	330143	0
0.826214	2	5	3	6.80119e-11	141641	0
0.827214	1	1	2	3.35483e-10	696994	0
0.827214	1	2	1	1.76657e-10	365001	0
0.827214	2	3	2	3.88851e-10	809322	0
0.827214	2	4	1	1.53311e-10	334796	0
0.827214	2	5	3	6.84578e-11	142635	0
0.828214	1	1	2	3.29347e-10	682850	0
0.828214	1	2	1	1.72967e-10	357269	0
0.828214	2	3	2	3.97034e-10	825376	0
0.828214	2	4	1	1.55339e-10	339361	0
0.828214	2	5	3	6.89176e-11	143656	0
0.829214	1	1	2	3.2281e-10	667881	0
0.829214	1	2	1	1.69412e-10	349845	0
0.829214	2	3	2	4.05036e-10	841030	0
0.829214	2	4	1	1.57227e-10	343589	0
0.829214	2	5	3	6.93015e-11	144513	0
0.830214	1	1	2	3.16372e-10	653119	0
0.830214	1	2	1	1.66197e-10	343150	0
0.830214	2	3	2	4.12886e-10	856347	0
0.830214	2	4	1	1.59017e-10	347574	0
0.830214	2	5	3	6.97102e-11	145421	0
0.831214	1	1	2	3.09655e-10	637794	0
0.831214	1	2	1	1.63132e-10	336803	0
0.831214	2	3	2	4.20395e-10	870932	0
0.831214	2	4	1	1.6072e-10	351342	0
0.831214	2	5	3	7.00178e-11	146110	0
0.832214	1	1	2	3.02972e-10	622550	0
0.832214	1	2	1	1.60459e-10	331294	0
0.832214	2	3	2	4.27832e-10	885349	0
0.832214	2	4	1	1.62255e-10	354713	0
0.832214	2	5	3	7.03398e-11	146827	0
0.833214	1	1	2	2.96127e-10	606987	0
0.833214	1	2	1	1.5801e-10	326290	0
0.833214	2	3	2	4.34761e-10	898690	0
0.833214	2	4	1	1.63764e-10	357997	0
0.833214	2	5	3	7.05744e-11	147354	0
0.834214	1	1	2	2.89261e-10	591399	0
0.834214	1	2	1	1.55971e-10	322166	0
0.834214	2	3	2	4.41709e-10	912055	0
0.834214	2	4	1	1.65034e-10	360730	0
0.834214	2	5	3	7.07993e-11	147857	0
0.835214	1	1	2	2.8234e-10	575719	0
0.835214	1	2	1	1.54244e-10	318731	0
0.835214	2	3	2	4.48014e-10	924071	0
0.835214	2	4	1	1.66343e-10	363517	0
0.835214	2	5	3	7.09528e-11	148204	0
0.836214	1	1	2	2.75353e-10	559930	0
0.836214	1	2	1	1.52939e-10	316204	0
0.836214	2	3	2	4.54381e-10	936203	0
0.836214	2	4	1	1.67344e-10	365601	0
0.836214	2	5	3	7.1072e-11	148475	0
0.837214	1	1	2	2.68411e-10	544254	0
0.837214	1	2	1	1.52022e-10	314526	0
0.837214	2	3	2	4.60015e-10	946798	0
0.837214	2	4	1	1.68425e-10	367832	0
0.837214	2	5	3	7.11378e-11	148628	0
0.838214	1	1	2	2.61366e-10	528404	0
0.838214	1	2	1	1.51542e-10	313794	0
0.838214	2	3	2	4.6562e-10	957324	0
0.838214	2	4	1	1.69183e-10	369328	0
0.838214	2	5	3	7.11446e-11	148651	0
0.839214	1	1	2	2.54456e-10	512855	0
0.839214	1	2	1	1.51514e-10	314042	0
0.839214	2	3	2	4.70585e-10	966509	0
0.839214	2	4	1	1.70004e-10	370931	0
0.839214	2	5	3	7.11178e-11	148599	0
0.840214	1	1	2	2.47416e-10	497084	0
0.840214	1	2	1	1.51942e-10	315282	0
0.840214	2	3	2	4.75362e-10	975299	0
0.840214	2	4	1	1.70593e-10	372000	0
0.840214	2	5	3	7.10076e-11	148366	0
0.841214	1	1	2	2.40591e-10	481779	0
0.841214	1	2	1	1.52875e-10	317610	0
0.841214	2	3	2	4.79603e-10	982970	0
0.841214	2	4	1	1.71176e-10	373029	0
0.841214	2	5	3	7.0885e-11	148102	0
0.842214	1	1	2	2.33618e-10	466227	0
0.842214	1	2	1	1.54283e-10	320974	0
0.842214	2	3	2	4.83497e-10	989916	0
0.842214	2	4	1	1.7158e-10	373638	0
0.842214	2	5	3	7.06554e-11	147606	0
0.843214	1	1	2	2.26878e-10	451180	0
0.843214	1	2	1	1.56238e-10	325514	0
0.843214	2	3	2	4.86972e-10	995990	0
0.843214	2	4	1	1.71917e-10	374074	0
0.843214	2	5	3	7.04358e-11	147129	0
0.844214	1	1	2	2.20085e-10	436081	0
0.844214	1	2	1	1.58685e-10	331127	0
0.844214	2	3	2	4.89937e-10	1.00101e+06	0
0.844214	2	4	1	1.72149e-10	374254	0
0.844214	2	5	3	7.00867e-11	146370	0
0.845214	1	1	2	2.13494e-10	421432	0
0.845214	1	2	1	1.61711e-10	337981	0
0.845214	2	3	2	4.9261e-10	1.00542e+06	0
0.845214	2	4	1	1.72257e-10	374138	0
0.845214	2	5	3	6.97512e-11	145638	0
0.846214	1	1	2	2.0695e-10	406933	0
0.846214	1	2	1	1.65243e-10	345945	0
0.846214	2	3	2	4.94613e-10	1.00844e+06	0
0.846214	2	4	1	1.72338e-10	373936	0
0.846214	2	5	3	6.93044e-11	144665	0
0.847214	1	1	2	2.00573e-10	392819	0
0.847214	1	2	1	1.69368e-10	355175	0
0.847214	2	3	2	4.9646e-10	1.01115e+06	0
0.847214	2	4	1	1.7224e-10	373320	0
0.847214	2	5	3	6.88557e-11	143685	0
0.848214	1	1	2	1.94302e-10	378979	0
0.848214	1	2	1	1.74025e-10	365564	0
0.848214	2	3	2	4.9748e-10	1.01215e+06	0
0.848214	2	4	1	1.72192e-10	372790	0
0.848214	2	5	3	6.83286e-11	142535	0
0.849214	1	1	2	1.88174e-10	365483	0
0.849214	1	2	1	1.79269e-10	377214	0
0.849214	2	3	2	4.98477e-10	1.0131e+06	0
0.849214	2	4	1	1.71916e-10	371740	0
0.849214	2	5	3	6.77767e-11	141330	0
0.850214	1	1	2	1.82217e-10	352390	0
0.850214	1	2	1	1.85065e-10	390060	0
0.850214	2	3	2	4.98514e-10	1.01209e+06	0
0.850214	2	4	1	1.71768e-10	370946	0
0.850214	2	5	3	6.71639e-11	139991	0
0.851214	1	1	2	1.76383e-10	339610	0
0.851214	1	2	1	1.91438e-10	404148	0
0.851214	2	3	2	4.98517e-10	1.01101e+06	0
0.851214	2	4	1	1.71346e-10	369538	0
0.851214	2	5	3	6.65073e-11	138557	0
0.852214	1	1	2	1.70778e-10	327344	0
0.852214	1	2	1	1.98376e-10	419456	0
0.852214	2	3	2	4.97711e-10	1.00827e+06	0
0.852214	2	4	1	1.71069e-10	368423	0
0.852214	2	5	3	6.58157e-11	137046	0
0.853214	1	1	2	1.65281e-10	315370	0
0.853214	1	2	1	2.05869e-10	435962	0
0.853214	2	3	2	4.96744e-10	1.00522e+06	0
0.853214	2	4	1	1.70599e-10	366873	0
0.853214	2	5	3	6.50633e-11	135402	0
0.854214	1	1	2	1.60059e-10	304002	0
0.854214	1	2	1	2.13936e-10	453706	0
0.854214	2	3	2	4.95166e-10	1.00092e+06	0
0.854214	2	4	1	1.7023e-10	365520	0
0.854214	2	5	3	6.43021e-11	133738	0
0.855214	1	1	2	1.54935e-10	292911	0
0.855214	1	2	1	2.22525e-10	472576	0
0.855214	2	3	2	4.93272e-10	995981	0
0.855214	2	4	1	1.69752e-10	363920	0
0.855214	2	5	3	6.34651e-11	131911	0
0.856214	1	1	2	1.50108e-10	282469	0
0.856214	1	2	1	2.31698e-10	492700	0
0.856214	2	3	2	4.90877e-10	990030	0
0.856214	2	4	1	1.69331e-10	362426	0
0.856214	2	5	3	6.26452e-11	130118	0
0.857214	1	1	2	1.45406e-10	272358	0
0.857214	1	2	1	2.41341e-10	513845	0
0.857214	2	3	2	4.88033e-10	983175	0
0.857214	2	4	1	1.68886e-10	360868	0
0.857214	2	5	3	6.17372e-11	128136	0
0.858214	1	1	2	1.4099e-10	262878	0
0.858214	1	2	1	2.51581e-10	536265	0
0.858214	2	3	2	4.84847e-10	975632	0
0.858214	2	4	1	1.68468e-10	359357	0
0.858214	2	5	3	6.0863e-11	126225	0
0.859214	1	1	2	1.36742e-10	253814	0
0.859214	1	2	1	2.62221e-10	559560	0
0.859214	2	3	2	4.81088e-10	966937	0
0.859214	2	4	1	1.68114e-10	357974	0
0.859214	2	5	3	5.99084e-11	124143	0
0.860214	1	1	2	1.32761e-10	245342	0
0.860214	1	2	1	2.73447e-10	584103	0
0.860214	2	3	2	4.77145e-10	957880	0
0.860214	2	4	1	1.67741e-10	356543	0
0.860214	2	5	3	5.89851e-11	122127	0
0.861214	1	1	2	1.28985e-10	237357	0
0.861214	1	2	1	2.85041e-10	609447	0
0.861214	2	3	2	4.72515e-10	947446	0
0.861214	2	4	1	1.675e-10	355386	0
0.861214	2	5	3	5.80113e-11	120003	0
0.862214	1	1	2	1.25455e-10	229929	0
0.862214	1	2	1	2.97168e-10	635928	0
0.862214	2	3	2	4.67858e-10	936969	0
0.862214	2	4	1	1.67206e-10	354116	0
0.862214	2	5	3	5.70574e-11	117922	0
0.863214	1	1	2	1.22162e-10	223044	0
0.863214	1	2	1	3.09647e-10	663174	0
0.863214	2	3	2	4.62414e-10	924918	0
0.863214	2	4	1	1.67118e-10	353279	0
0.863214	2	5	3	5.60819e-11	115796	0
0.864214	1	1	2	1.19103e-10	216695	0
0.864214	1	2	1	3.22581e-10	691391	0
0.864214	2	3	2	4.5701e-10	912967	0
0.864214	2	4	1	1.66949e-10	352275	0
0.864214	2	5	3	5.51176e-11	113695	0
0.865214	1	1	2	1.16312e-10	210944	0
0.865214	1	2	1	3.35861e-10	720352	0
0.865214	2	3	2	4.509e-10	899610	0
0.865214	2	4	1	1.67027e-10	351794	0
0.865214	2	5	3	5.41593e-11	111609	0
0.866214	1	1	2	1.13725e-10	205674	0
0.866214	1	2	1	3.49496e-10	750073	0
0.866214	2	3	2	4.44771e-10	886234	0
0.866214	2	4	1	1.67056e-10	351216	0
0.866214	2	5	3	5.32096e-11	109542	0
0.867214	1	1	2	1.11423e-10	201028	0
0.867214	1	2	1	3.63479e-10	780539	0
0.867214	2	3	2	4.38109e-10	871809	0
0.867214	2	4	1	1.67319e-10	351141	0
0.867214	2	5	3	5.22937e-11	107550	0
0.868214	1	1	2	1.09303e-10	196820	0
0.868214	1	2	1	3.77697e-10	811507	0
0.868214	2	3	2	4.31331e-10	857176	0
0.868214	2	4	1	1.6761e-10	351133	0
0.868214	2	5	3	5.1379e-11	105564	0
0.869214	1	1	2	1.07481e-10	193259	0
0.869214	1	2	1	3.92275e-10	843244	0
0.869214	2	3	2	4.24189e-10	841837	0
0.869214	2	4	1	1.68102e-10	351563	0
0.869214	2	5	3	5.05196e-11	103698	0
0.870214	1	1	2	1.05824e-10	190100	0
0.870214	1	2	1	4.06945e-10	875174	0
0.870214	2	3	2	4.16848e-10	826126	0
0.870214	2	4	1	1.68691e-10	352213	0
0.870214	2	5	3	4.96605e-11	101838	0
0.871214	1	1	2	1.04456e-10	187568	0
0.871214	1	2	1	4.22003e-10	907929	0
0.871214	2	3	2	4.09304e-10	810037	0
0.871214	2	4	1	1.69452e-10	353239	0
0.871214	2	5	3	4.88783e-11	100143	0
0.872214	1	1	2	1.03268e-10	185459	0
0.872214	1	2	1	4.36983e-10	940518	0
0.872214	2	3	2	4.01505e-10	793472	0
0.872214	2	4	1	1.70377e-10	354629	0
0.872214	2	5	3	4.80986e-11	98460.7	0
0.873214	1	1	2	1.02341e-10	183922	0
0.873214	1	2	1	4.52364e-10	973952	0
0.873214	2	3	2	3.93664e-10	776855	0
0.873214	2	4	1	1.71443e-10	356339	0
0.873214	2	5	3	4.74042e-11	96962.6	0
0.874214	1	1	2	1.01605e-10	182825	0
0.874214	1	2	1	4.67541e-10	1.00695e+06	0
0.874214	2	3	2	3.85495e-10	759618	0
0.874214	2	4	1	1.72736e-10	358544	0
0.874214	2	5	3	4.67389e-11	95533.7	0
0.875214	1	1	2	1.01101e-10	182239	0
0.875214	1	2	1	4.83038e-10	1.04062e+06	0
0.875214	2	3	2	3.77415e-10	742596	0
0.875214	2	4	1	1.74141e-10	361012	0
0.875214	2	5	3	4.61564e-11	94285.4	0
0.876214	1	1	2	1.00798e-10	182106	0
0.876214	1	2	1	4.98335e-10	1.07385e+06	0
0.876214	2	3	2	3.68961e-10	724871	0
0.876214	2	4	1	1.75831e-10	364099	0
0.876214	2	5	3	4.56271e-11	93157.8	0
0.877214	1	1	2	1.00695e-10	182418	0
0.877214	1	2	1	5.13792e-10	1.10742e+06	0
0.877214	2	3	2	3.60708e-10	707582	0
0.877214	2	4	1	1.77612e-10	367410	0
0.877214	2	5	3	4.51805e-11	92212	0
0.878214	1	1	2	1.00803e-10	183197	0
0.878214	1	2	1	5.29072e-10	1.14059e+06	0
0.878214	2	3	2	3.52089e-10	689614	0
0.878214	2	4	1	1.79727e-10	371446	0
0.878214	2	5	3	4.48087e-11	91433.1	0
0.879214	1	1	2	1.01075e-10	184347	0
0.879214	1	2	1	5.44332e-10	1.17371e+06	0
0.879214	2	3	2	3.43681e-10	672108	0
0.879214	2	4	1	1.81902e-10	375642	0
0.879214	2	5	3	4.45215e-11	90841.8	0
0.880214	1	1	2	1.01568e-10	185979	0
0.880214	1	2	1	5.59456e-10	1.20653e+06	0
0.880214	2	3	2	3.35061e-10	654232	0
0.880214	2	4	1	1.84412e-10	380568	0
0.880214	2	5	3	4.43281e-11	90457.6	0
0.881214	1	1	2	1.02187e-10	187899	0
0.881214	1	2	1	5.74357e-10	1.23886e+06	0
0.881214	2	3	2	3.26598e-10	636713	0
0.881214	2	4	1	1.87033e-10	385763	0
0.881214	2	5	3	4.42231e-11	90270.9	0
0.882214	1	1	2	1.03038e-10	190319	0
0.882214	1	2	1	5.89186e-10	1.27101e+06	0
0.882214	2	3	2	3.18062e-10	619104	0
0.882214	2	4	1	1.89951e-10	391611	0
0.882214	2	5	3	4.42282e-11	90325.8	0
0.883214	1	1	2	1.03984e-10	192961	0
0.883214	1	2	1	6.0357e-10	1.3022e+06	0
0.883214	2	3	2	3.0964e-10	601773	0
0.883214	2	4	1	1.93028e-10	397828	0
0.883214	2	5	3	4.43268e-11	90590.8	0
0.884214	1	1	2	1.05156e-10	196088	0
0.884214	1	2	1	6.17966e-10	1.33339e+06	0
0.884214	2	3	2	3.01272e-10	584603	0
0.884214	2	4	1	1.96361e-10	404615	0
0.884214	2	5	3	4.45494e-11	91126.6	0
0.885214	1	1	2	1.06402e-10	199387	0
0.885214	1	2	1	6.31716e-10	1.36319e+06	0
0.885214	2	3	2	2.92986e-10	567653	0
0.885214	2	4	1	1.99898e-10	411866	0
0.885214	2	5	3	4.48708e-11	91886.1	0
0.886214	1	1	2	1.07842e-10	203101	0
0.886214	1	2	1	6.45593e-10	1.39324e+06	0
0.886214	2	3	2	2.84865e-10	551086	0
0.886214	2	4	1	2.03646e-10	419593	0
0.886214	2	5	3	4.53248e-11	92934.5	0
0.887214	1	1	2	1.0936e-10	206993	0
0.887214	1	2	1	6.58522e-10	1.42123e+06	0
0.887214	2	3	2	2.76804e-10	534701	0
0.887214	2	4	1	2.07641e-10	427875	0
0.887214	2	5	3	4.58891e-11	94231.4	0
0.888214	1	1	2	1.11029e-10	211208	0
0.888214	1	2	1	6.71534e-10	1.44939e+06	0
0.888214	2	3	2	2.69007e-10	518894	0
0.888214	2	4	1	2.11796e-10	436528	0
0.888214	2	5	3	4.65897e-11	95826.1	0
0.889214	1	1	2	1.12785e-10	215614	0
0.889214	1	2	1	6.83645e-10	1.47559e+06	0
0.889214	2	3	2	2.61254e-10	503244	0
0.889214	2	4	1	2.16242e-10	445825	0
0.889214	2	5	3	4.74135e-11	97696.3	0
0.890214	1	1	2	1.14644e-10	220244	0
0.890214	1	2	1	6.95631e-10	1.50151e+06	0
0.890214	2	3	2	2.53852e-10	488338	0
0.890214	2	4	1	2.20789e-10	455375	0
0.890214	2	5	3	4.83756e-11	99870.1	0
0.891214	1	1	2	1.16602e-10	225083	0
0.891214	1	2	1	7.06811e-10	1.52568e+06	0
0.891214	2	3	2	2.465e-10	473608	0
0.891214	2	4	1	2.25671e-10	465657	0
0.891214	2	5	3	4.94714e-11	102341	0
0.892214	1	1	2	1.18614e-10	230040	0
0.892214	1	2	1	7.1763e-10	1.54905e+06	0
0.892214	2	3	2	2.39531e-10	459686	0
0.892214	2	4	1	2.3059e-10	476055	0
0.892214	2	5	3	5.07075e-11	105121	0
0.893214	1	1	2	1.20737e-10	235234	0
0.893214	1	2	1	7.27763e-10	1.57093e+06	0
0.893214	2	3	2	2.32671e-10	446056	0
0.893214	2	4	1	2.35851e-10	487204	0
0.893214	2	5	3	5.20857e-11	108215	0
0.894214	1	1	2	1.22863e-10	240432	0
0.894214	1	2	1	7.37286e-10	1.59148e+06	0
0.894214	2	3	2	2.26174e-10	433196	0
0.894214	2	4	1	2.41148e-10	498464	0
0.894214	2	5	3	5.36056e-11	111624	0
0.895214	1	1	2	1.25118e-10	245903	0
0.895214	1	2	1	7.46265e-10	1.61085e+06	0
0.895214	2	3	2	2.19868e-10	420787	0
0.895214	2	4	1	2.46746e-10	510384	0
0.895214	2	5	3	5.52742e-11	115359	0
0.896214	1	1	2	1.2732e-10	251258	0
0.896214	1	2	1	7.54375e-10	1.62832e+06	0
0.896214	2	3	2	2.13898e-10	409099	0
0.896214	2	4	1	2.52424e-10	522510	0
0.896214	2	5	3	5.70846e-11	119410	0
0.897214	1	1	2	1.29661e-10	256906	0
0.897214	1	2	1	7.62106e-10	1.64497e+06	0
0.897214	2	3	2	2.0819e-10	397996	0
0.897214	2	4	1	2.58329e-10	535139	0
0.897214	2	5	3	5.9049e-11	123798	0
0.898214	1	1	2	1.31914e-10	262361	0
0.898214	1	2	1	7.68704e-10	1.65915e+06	0
0.898214	2	3	2	2.02793e-10	387572	0
0.898214	2	4	1	2.64334e-10	548009	0
0.898214	2	5	3	6.11536e-11	128499	0
0.899214	1	1	2	1.34282e-10	268056	0
0.899214	1	2	1	7.75103e-10	1.67289e+06	0
0.899214	2	3	2	1.97719e-10	377844	0
0.899214	2	4	1	2.70484e-10	561213	0
0.899214	2	5	3	6.34161e-11	133546	0
0.900214	1	1	2	1.36579e-10	273592	0
0.900214	1	2	1	7.80102e-10	1.68361e+06	0
0.900214	2	3	2	1.92934e-10	368753	0
0.900214	2	4	1	2.7677e-10	574731	0
0.900214	2	5	3	6.58155e-11	138899	0
0.901214	1	1	2	1.38943e-10	279267	0
0.901214	1	2	1	7.84991e-10	1.69406e+06	0
0.901214	2	3	2	1.88522e-10	360451	0
0.901214	2	4	1	2.83111e-10	588391	0
0.901214	2	5	3	6.83726e-11	144596	0
0.902214	1	1	2	1.41264e-10	284842	0
0.902214	1	2	1	7.88436e-10	1.7014e+06	0
0.902214	2	3	2	1.84376e-10	352745	0
0.902214	2	4	1	2.8963e-10	602449	0
0.902214	2	5	3	7.10672e-11	150601	0
0.903214	1	1	2	1.43597e-10	290434	0
0.903214	1	2	1	7.91654e-10	1.70822e+06	0
0.903214	2	3	2	1.80644e-10	345903	0
0.903214	2	4	1	2.96102e-10	616433	0
0.903214	2	5	3	7.3914e-11	156938	0
0.904214	1	1	2	1.45903e-10	295962	0
0.904214	1	2	1	7.93674e-10	1.71246e+06	0
0.904214	2	3	2	1.77157e-10	339609	0
0.904214	2	4	1	3.028e-10	630913	0
0.904214	2	5	3	7.68975e-11	163579	0
0.905214	1	1	2	1.48167e-10	301390	0
0.905214	1	2	1	7.95215e-10	1.71564e+06	0
0.905214	2	3	2	1.74105e-10	334220	0
0.905214	2	4	1	3.09338e-10	645079	0
0.905214	2	5	3	8.00252e-11	170537	0
0.906214	1	1	2	1.50431e-10	306811	0
0.906214	1	2	1	7.95718e-10	1.71658e+06	0
0.906214	2	3	2	1.71294e-10	329370	0
0.906214	2	4	1	3.16136e-10	659812	0
0.906214	2	5	3	8.32903e-11	177799	0
0.907214	1	1	2	1.52599e-10	312015	0
0.907214	1	2	1	7.95503e-10	1.71596e+06	0
0.907214	2	3	2	1.68906e-10	325396	0
0.907214	2	4	1	3.22694e-10	674054	0
0.907214	2	5	3	8.66881e-11	185355	0
0.908214	1	1	2	1.54797e-10	317277	0
0.908214	1	2	1	7.9447e-10	1.71356e+06	0
0.908214	2	3	2	1.66789e-10	322012	0
0.908214	2	4	1	3.29468e-10	688770	0
0.908214	2	5	3	9.02237e-11	193213	0
0.909214	1	1	2	1.56844e-10	322204	0
0.909214	1	2	1	7.92487e-10	1.7091e+06	0
0.909214	2	3	2	1.65061e-10	319437	0
0.909214	2	4	1	3.36038e-10	703069	0
0.909214	2	5	3	9.38767e-11	201333	0
0.910214	1	1	2	1.58955e-10	327262	0
0.910214	1	2	1	7.89919e-10	1.70337e+06	0
0.910214	2	3	2	1.63635e-10	317507	0
0.910214	2	4	1	3.42717e-10	717610	0
0.910214	2	5	3	9.76691e-11	209758	0
